customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4113-PMFZP,Female,0,No,Yes,24,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.84,1358.7,Yes
8963-MHRVJ,Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,90.22,777.65,Yes
6445-UCDQB,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.04,1587.25,No
6100-IEXIZ,Male,0,No,Yes,56,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.94,4441.04,No
7465-KPAIK,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.11,1534.16,Yes
8763-QCYRW,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.58,3051.6,No
3361-DTUBE,Male,0,No,Yes,40,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),60.61,2397.3,No
3972-XMGJP,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.59,280.4,Yes
7378-UVLGD,Male,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.07,1214.1,No
3007-HSIPE,Female,0,Yes,No,51,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.19,3443.12,No
7154-WKKQP,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),85.63,3222.93,No
9667-WXZPK,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.15,588.29,No
2012-YYFRF,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,75.66,541.97,No
6203-LDBZP,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.33,3865.58,Yes
6759-PNAPB,Female,0,No,No,17,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),69.1,1176.3,Yes
5674-HRDJD,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),99.18,2166.21,No
7415-YXSLW,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.25,680.09,No
2226-XUFOJ,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,95.02,2292.03,No
6118-LKGFK,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.81,2069.67,Yes
9081-FANBZ,Female,0,Yes,No,10,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,85.11,902.88,No
8777-VKVJV,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),96.71,3380.04,No
9788-XEVTY,Male,1,No,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,69.24,4983.5,No
7224-FYQIX,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,90.8,4870.72,No
3082-WCIWA,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),87.59,6309.13,No
7838-XERUS,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.74,512.89,No
3312-IXBKP,Male,1,Yes,No,11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,76.09,816.47,No
2815-PQCOW,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.18,118.68,No
8982-FDMHU,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),90.23,1918.03,No
9601-UEXMT,Male,0,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,66.58,1536.83,No
7783-RAGII,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),81.13,2183.99,No
6410-TVTPK,Male,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),85.43,868.9,No
9081-UWYGS,Female,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,71.37,2245.76,No
9989-TUYJW,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.0,2108.36,Yes
7857-DZPYR,Female,0,No,No,31,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),70.73,2191.3,No
1704-UNCPP,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.27,3413.51,No
5841-SVFYP,Female,0,Yes,No,28,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,89.13,2511.74,No
4613-FAHXG,Female,1,No,No,53,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.63,3468.54,No
4212-KNNVD,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),81.97,2915.71,No
2550-HGDVR,Male,0,No,No,26,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,71.91,1862.48,No
8835-MCXEE,Male,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.82,829.26,No
3483-RNBQZ,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.48,1476.24,No
4428-BPNBE,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.05,595.79,No
5194-ORJFK,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.83,4185.35,No
9071-GMGYA,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),90.14,1262.24,No
4360-GIYDM,Female,1,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.49,222.21,No
8669-NRGHB,Male,1,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.11,234.43,No
9066-DAOKB,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),59.39,828.27,No
9891-IIVQE,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.26,1556.46,Yes
5855-QYBTX,Male,0,No,No,60,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.81,3690.81,No
9000-LJKWH,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.15,469.6,No
1610-OZJKK,Female,0,No,No,70,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.05,3767.08,No
4622-CTGJU,Male,0,No,Yes,61,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,54.98,3363.63,No
1726-MGTAY,Female,0,No,Yes,59,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.43,3868.97,No
6700-EQYPQ,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.43,1043.81,No
3268-RBXPE,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),55.83,311.78,No
4857-MDALQ,Female,0,No,Yes,55,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,54.58,3013.52,No
3637-LFMVQ,Female,0,Yes,No,6,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.75,509.38,No
9326-RXFSO,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,86.02,860.24,No
4091-WYVXM,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,89.19,1475.8,No
3216-IPDEY,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.59,281.58,No
7604-LETVB,Male,0,No,No,47,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.16,3091.72,No
4805-BHLLV,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),92.49,3960.2,No
8137-NVNAK,Male,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.33,2175.26,Yes
6099-CFHFR,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),83.82,3225.46,No
2773-KEHKL,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.19,1793.39,No
4253-UUHJK,Male,1,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.11,505.19,No
1882-GIMOZ,Female,0,No,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,62.52,1193.84,No
5442-KBGFT,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),84.98,1113.74,Yes
3227-YXSQW,Female,1,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.79,81.49,Yes
6956-JKXES,Female,0,No,Yes,46,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.59,2738.72,No
7491-STFAR,Female,1,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,74.0,1032.28,No
5463-ATZLL,Female,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),67.43,1002.11,No
6194-IGXSW,Female,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.59,345.28,No
5919-SIYND,Female,1,Yes,No,31,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.46,1902.18,No
4086-CWTUH,Male,0,No,No,37,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.29,3237.01,No
2810-JPWFK,Male,0,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.05,1208.42,No
1331-JAJZV,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),68.32,1718.4,No
6877-YIYFR,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.03,538.37,No
2043-MKJTK,Female,1,Yes,No,47,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.71,3152.25,No
6067-KJSYZ,Male,1,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,659.72,No
7760-XYQCW,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.29,210.41,Yes
8390-WTYTG,Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,74.14,2681.57,No
9455-LERQT,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.62,2474.41,No
2803-IJDAR,Male,1,Yes,Yes,12,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),84.33,1027.04,No
7777-HOJXP,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),46.95,543.03,No
8105-ZQKVI,Female,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.77,1039.16,No
1105-QKKTN,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,69.19,3151.2,No
3588-EZYHD,Female,0,No,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,2588.27,No
3643-OQDBT,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),70.46,1084.09,Yes
4732-XIJKN,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.05,852.68,No
9331-DCYDX,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,86.2,1116.77,No
9858-KSYLW,Female,0,Yes,No,19,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,57.61,1124.25,Yes
7946-NBITE,Male,0,Yes,No,52,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.0,2823.68,No
8914-USMYC,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,70.6,295.74,No
6031-UCJGW,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.68,571.89,Yes
5130-IODNU,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),54.32,1061.12,Yes
4427-CVKZQ,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.75,818.73,No
1530-WTGFC,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,30.66,319.73,No
6006-WZVKI,Female,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,82.59,1767.91,No
8680-BBHQZ,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.89,3766.95,No
3306-GQTRD,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,76.92,2274.96,No
7557-HRQDY,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.25,1159.78,Yes
5675-GJGDP,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,85.0,1043.26,No
1468-TRSFE,Male,1,Yes,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,1120.6,No
2473-RSGAI,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,79.63,549.38,No
2672-VWFJC,Male,0,No,Yes,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.63,5312.07,No
1020-NLLFA,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),92.69,2594.56,No
4512-AGVNE,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.4,1717.42,No
5928-HTZSR,Male,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.32,3358.43,No
4925-HJYHT,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.34,5258.97,No
7810-WSLIG,Male,1,No,Yes,27,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.63,2276.07,No
9183-SAMSH,Female,1,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.38,1908.21,Yes
3642-QBIXF,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,85.18,762.05,No
3110-NHLAU,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,83.78,1757.61,No
8383-NCMNS,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),80.2,1104.6,No
8513-XIJUB,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.23,1374.11,No
1649-OVTIE,Female,1,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.26,5597.77,Yes
7371-LLCSC,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,79.07,712.71,No
9922-LMTUF,Male,0,Yes,No,8,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),72.8,555.77,No
1673-LLSHW,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),76.9,1677.96,No
4420-UEGAU,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),97.93,6634.47,No
8331-GBNVS,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,99.03,1849.56,No
6163-NCEYU,Male,0,No,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.61,5594.53,No
3176-SHIWD,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,85.52,582.61,No
5535-KDBYH,Male,0,No,No,14,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.63,1030.84,No
1987-DSRTO,Female,1,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.43,234.42,Yes
7049-BBLXQ,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.67,672.81,No
7692-WYXQU,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,60.66,1010.25,No
8447-DRQWR,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.53,5034.18,No
2329-LQEOO,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,87.76,1435.68,No
2646-EFLPJ,Male,1,No,No,45,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,70.41,3118.74,No
9205-GMERO,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.11,230.87,Yes
1488-IEEBO,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.39,536.54,No
3969-RCEUS,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.62,112.54,No
9341-JFNKG,Male,0,No,No,69,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,64.89,4484.79,No
8104-ATFEJ,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),97.35,2120.09,Yes
4556-DHSZY,Female,0,No,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.5,1060.42,No
3713-KWNZR,Male,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,80.21,364.57,No
7976-TTLHC,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.95,675.68,Yes
6190-ZDCKK,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.71,214.53,No
7092-CWTTQ,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),71.6,1071.88,No
8182-RFWGF,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.29,5015.1,Yes
2841-IBNPI,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,69.71,1178.37,No
6218-BDISS,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,81.83,2920.64,No
6988-QZOYU,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),84.17,6048.02,No
6487-UUBAT,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.26,1286.03,No
1735-GRRMB,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.39,573.01,No
2811-UAZAG,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.61,954.93,No
3560-TCNTI,Female,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,87.92,3457.15,No
2080-HOOLJ,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.1,946.33,No
2185-YKAAS,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.54,404.51,Yes
9462-FZHZL,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),69.56,5028.52,No
2652-OIZUQ,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.63,1633.86,No
